algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
core_ch,81505729,189837356,1491250,1432760,1613957,89,1289282,14.053958,65839193,3130,6,3
core_ch_chpot,81505729,189837356,1491250,1432760,1613957,89,1289282,6.447394,65839193,3130,6,3
core_ch,81505729,189837356,264280931,348255224,373777099,40642,63183241,9.553841,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,264280931,348255224,373777099,40642,63183241,3.771512,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,3472363,3852571,4298102,49,2348296,7.860684,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,3472363,3852571,4298102,49,2348296,15.463301000000001,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,4108345,4213010,4640635,10,1842362,8.092668000000002,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,4108345,4213010,4640635,10,1842362,3.540702,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,5030,4239,5121,3,4021,16.110808000000002,28668159,2542,1,1
core_ch_chpot,81505729,189837356,5030,4239,5121,3,4021,5.858116,28668159,2542,1,1
core_ch,81505729,189837356,2276251,2627190,2730532,27,1216732,8.996122,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,2276251,2627190,2730532,27,1216732,16.898691,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,3904128,4133094,4553140,10,1887565,4.652927,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,3904128,4133094,4553140,10,1887565,11.21956,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,177410783,242177422,260343023,40177,37332936,9.367398000000001,165298612,9142,24,10
core_ch_chpot,81505729,189837356,177410783,242177422,260343023,40177,37332936,7.042589,165298612,9142,24,10
core_ch,81505729,189837356,1,1,0,0,1,9.111617,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,1,1,0,0,1,1.834553,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,1096379,1088777,1266511,787,537563,12.366185,56474244,3510,6,3
core_ch_chpot,81505729,189837356,1096379,1088777,1266511,787,537563,8.479872,56474244,3510,6,3
core_ch,81505729,189837356,1670966,1671372,1926218,4,1233073,11.414356,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,1670966,1671372,1926218,4,1233073,20.177194,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,20028538,26309276,28418391,4551,6066334,9.268853,88314131,5675,8,5
core_ch_chpot,81505729,189837356,20028538,26309276,28418391,4551,6066334,11.625831,88314131,5675,8,5
core_ch,81505729,189837356,7898,6389,8130,7,5887,14.598457999999999,31157486,2403,2,1
core_ch_chpot,81505729,189837356,7898,6389,8130,7,5887,10.263734999999999,31157486,2403,2,1
core_ch,81505729,189837356,21391055,23731809,24845425,437,6070952,7.816975,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,21391055,23731809,24845425,437,6070952,15.848050999999998,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,55431,50173,60975,266,40886,17.010903000000003,61029234,3718,18,3
core_ch_chpot,81505729,189837356,55431,50173,60975,266,40886,8.959705999999999,61029234,3718,18,3
core_ch,81505729,189837356,17460031,18244215,19119756,430,6070952,14.029137,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,17460031,18244215,19119756,430,6070952,23.684172999999998,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,266168803,357982420,384440099,36588,63183241,16.958922,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,266168803,357982420,384440099,36588,63183241,14.743737,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,54680,50910,60836,188,26543,19.454061000000003,60721295,3928,8,3
core_ch_chpot,81505729,189837356,54680,50910,60836,188,26543,14.927249999999999,60721295,3928,8,3
core_ch,81505729,189837356,38088111,55697793,61972750,17803,10744662,8.609269,110126669,7172,16,6
core_ch_chpot,81505729,189837356,38088111,55697793,61972750,17803,10744662,17.084047,110126669,7172,16,6
core_ch,81505729,189837356,187452,173827,203863,67,163333,16.020197,78215054,4638,15,4
core_ch_chpot,81505729,189837356,187452,173827,203863,67,163333,10.75826,78215054,4638,15,4
core_ch,81505729,189837356,6943,5786,7184,17,5537,15.207955,31724224,3082,2,1
core_ch_chpot,81505729,189837356,6943,5786,7184,17,5537,5.966062,31724224,3082,2,1
core_ch,81505729,189837356,245680263,314044815,337105942,29174,63183255,10.762393,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,245680263,314044815,337105942,29174,63183255,19.114906,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,1374605,1374605,1532014,0,1374605,12.484347999999999,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,1374605,1374605,1532014,0,1374605,7.694796,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,29291,26683,33438,110,19467,16.766506,64950312,4142,12,3
core_ch_chpot,81505729,189837356,29291,26683,33438,110,19467,11.710564999999999,64950312,4142,12,3
core_ch,81505729,189837356,3054,2469,3236,16,1761,13.044398000000001,19901817,1301,3,1
core_ch_chpot,81505729,189837356,3054,2469,3236,16,1761,6.128895,19901817,1301,3,1
core_ch,81505729,189837356,50296390,64341469,70204201,11415,10587247,11.968936,172974002,9025,19,10
core_ch_chpot,81505729,189837356,50296390,64341469,70204201,11415,10587247,16.068396,172974002,9025,19,10
core_ch,81505729,189837356,11460807,13778506,15143263,2481,3356658,11.979317,76830091,3429,14,4
core_ch_chpot,81505729,189837356,11460807,13778506,15143263,2481,3356658,21.687527000000003,76830091,3429,14,4
core_ch,81505729,189837356,266866687,362808266,388904638,40552,63183241,11.52023,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,266866687,362808266,388904638,40552,63183241,20.666206,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,17081,13940,17813,30,13437,16.116335,41257628,2962,4,2
core_ch_chpot,81505729,189837356,17081,13940,17813,30,13437,8.171481,41257628,2962,4,2
core_ch,81505729,189837356,216656,205262,234709,123,205086,13.026736000000001,34329184,2761,3,1
core_ch_chpot,81505729,189837356,216656,205262,234709,123,205086,7.148599,34329184,2761,3,1
core_ch,81505729,189837356,647137,620302,740327,1094,516976,15.280144,56154909,3200,15,3
core_ch_chpot,81505729,189837356,647137,620302,740327,1094,516976,11.641909,56154909,3200,15,3
core_ch,81505729,189837356,260924017,332731154,357436784,37349,63183241,13.745933,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,260924017,332731154,357436784,37349,63183241,9.294235,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,123220,107281,133477,62,96232,12.125319000000001,39688920,3158,7,2
core_ch_chpot,81505729,189837356,123220,107281,133477,62,96232,3.645482,39688920,3158,7,2
core_ch,81505729,189837356,23140185,25639958,26820380,437,6070952,14.510702,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,23140185,25639958,26820380,437,6070952,24.074003,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,112746,101889,119291,34,99903,11.592107,77245101,4180,10,4
core_ch_chpot,81505729,189837356,112746,101889,119291,34,99903,5.883071999999999,77245101,4180,10,4
core_ch,81505729,189837356,304757,304757,336470,0,304757,13.029762,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,304757,304757,336470,0,304757,21.883151,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,476366,433846,506767,349,428810,15.467450000000001,37316864,2340,12,2
core_ch_chpot,81505729,189837356,476366,433846,506767,349,428810,10.436239,37316864,2340,12,2
core_ch,81505729,189837356,34746194,44384754,48302208,8814,8244336,7.348773,160476432,8982,23,9
core_ch_chpot,81505729,189837356,34746194,44384754,48302208,8814,8244336,15.104488,160476432,8982,23,9
core_ch,81505729,189837356,461016,438511,495218,86,292291,7.064832,39666541,2024,3,2
core_ch_chpot,81505729,189837356,461016,438511,495218,86,292291,3.344902,39666541,2024,3,2
core_ch,81505729,189837356,20840743,22197278,23270509,440,6070952,14.920258,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,20840743,22197278,23270509,440,6070952,24.791150000000002,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,64251,56516,71595,32,39879,14.159503,45055615,2993,2,2
core_ch_chpot,81505729,189837356,64251,56516,71595,32,39879,8.524690999999999,45055615,2993,2,2
core_ch,81505729,189837356,3511469,3728453,4106923,10,1860049,12.212753999999999,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,3511469,3728453,4106923,10,1860049,20.862347,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,13205,11128,13757,52,9051,17.519499,58342596,3540,11,3
core_ch_chpot,81505729,189837356,13205,11128,13757,52,9051,9.017231,58342596,3540,11,3
core_ch,81505729,189837356,1,1,0,0,1,11.298276,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,1,1,0,0,1,2.020935,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,22369613,34566565,37978220,9105,4599025,10.913952,97112592,4938,29,5
core_ch_chpot,81505729,189837356,22369613,34566565,37978220,9105,4599025,20.395522,97112592,4938,29,5
core_ch,81505729,189837356,5981854,7513708,8134250,1982,1707010,13.780667,56025048,3575,5,3
core_ch_chpot,81505729,189837356,5981854,7513708,8134250,1982,1707010,11.251012,56025048,3575,5,3
core_ch,81505729,189837356,7037,5754,7205,53,5599,19.550639,31084092,2457,3,1
core_ch_chpot,81505729,189837356,7037,5754,7205,53,5599,7.927042,31084092,2457,3,1
core_ch,81505729,189837356,240034,293685,369159,395,99349,12.77166,60384127,3219,5,3
core_ch_chpot,81505729,189837356,240034,293685,369159,395,99349,7.775464,60384127,3219,5,3
core_ch,81505729,189837356,1,1,0,0,1,10.215892,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,1,1,0,0,1,1.774327,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,243745225,316294915,339746830,28863,63183241,13.532357,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,243745225,316294915,339746830,28863,63183241,13.200279,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,275407946,368848611,396068912,45470,63242097,6.959752,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,275407946,368848611,396068912,45470,63242097,14.638672,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,22724,20052,24197,44,13221,16.839083000000002,38909792,3042,3,2
core_ch_chpot,81505729,189837356,22724,20052,24197,44,13221,7.880407000000001,38909792,3042,3,2
core_ch,81505729,189837356,2345577,2910079,3027357,29,1216842,13.513285999999999,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,2345577,2910079,3027357,29,1216842,22.237963,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,876547,882983,990610,10,683603,13.810235,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,876547,882983,990610,10,683603,23.139837,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,25637090,29348824,32001888,5823,6967358,12.394396,70735742,3648,18,4
core_ch_chpot,81505729,189837356,25637090,29348824,32001888,5823,6967358,22.144209,70735742,3648,18,4
core_ch,81505729,189837356,4436,3857,4669,25,2474,16.750864,39768403,2202,4,2
core_ch_chpot,81505729,189837356,4436,3857,4669,25,2474,7.459045,39768403,2202,4,2
core_ch,81505729,189837356,283396311,371807702,398727769,48164,63183241,4.2832740000000005,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,283396311,371807702,398727769,48164,63183241,2.631306,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,1430,1120,1434,0,1120,5.754736,11766354,1120,0,0
