algo,dijkstra_rank_exponent,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,1.691892,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.4381419999999998,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,1.682047,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.439691,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,1.681038,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.4438369999999998,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,1.684431,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.4742259999999998,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,1.716359,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.464622,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,1.708611,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.468567,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,1.772319,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.520654,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,1.717502,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.520386,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,1.696817,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.579798,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,1.722973,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.623202,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,1.759709,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.611958,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,1.879559,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,1.730887,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,1.737096,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,1.726267,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,1.7430869999999998,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,1.70896,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,1.81664,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,2.190019,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,1.841196,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,3.2757709999999998,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,2.818098,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,4.936182,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,3.986257,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,367.140988,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,435.118629,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,373.345021,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,443.71635599999996,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,700.414705,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,842.720241,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.390617,0,1,0,0,0
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,1.832991,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.435623,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.655337,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.443154,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,1.661724,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.415778,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,1.69434,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.435336,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,1.660766,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.4636799999999999,697950,7,0,0,0
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,1.63918,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.443571,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,1.656921,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.463942,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,1.6478249999999999,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.46231,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,1.6500519999999999,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.453425,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,1.6639899999999999,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.4642789999999999,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,1.678901,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.4733770000000002,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,1.653054,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.461686,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,1.680744,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.476807,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,1.712275,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.490907,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,1.715084,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.4790940000000001,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,1.73014,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.495024,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,1.764259,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,1.478405,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,1.685148,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,1.603787,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,1.755169,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,1.55359,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,1.72367,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,1.4900250000000002,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,1.796668,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,1.553572,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,1.75006,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,71.016401,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,2.8514500000000003,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,372.336814,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,457.572399,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,389.471351,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,463.443233,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,844.934107,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,1047.7636340000001,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.402341,0,1,0,0,0
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,2.4366779999999997,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.399687,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.659009,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.396202,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,1.652019,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.414636,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,1.657272,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.418947,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,1.668393,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.4143020000000002,697950,7,0,0,0
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,1.655422,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.417752,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,1.656587,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.4035199999999999,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,1.6565690000000002,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.4246249999999998,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,1.663205,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.424961,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,1.7302089999999999,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.422943,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,1.742626,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.439107,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,1.734357,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.4544569999999999,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,1.683616,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.4720250000000001,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,1.693846,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.4890839999999999,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,1.703423,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.553764,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,1.752942,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.561624,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,1.836569,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,1.719707,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,1.775223,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,1.611218,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,1.6932710000000002,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,1.986182,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,1.883524,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,1.9866110000000001,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,1.895956,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,2.953598,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,1.890292,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,3.639108,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,2.111694,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,673.4028069999999,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,8.090461,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,489.86732,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,590.496443,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,1026.0804249999999,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,311.089776,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.4176790000000001,0,1,0,0,0
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,3.546275,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.410069,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,2.146467,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.407724,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,2.155995,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.416772,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,2.151765,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.427247,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,2.142151,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.4406219999999998,697950,7,0,0,0
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,2.059476,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.437959,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,2.025049,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.433651,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,2.054373,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.4362050000000002,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,2.044708,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.4427780000000001,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,2.0359760000000002,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.456434,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,2.1939580000000003,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.447414,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,2.157498,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.466156,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,2.12613,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.795238,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,2.282278,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.8296670000000002,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,2.362076,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.850528,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,2.131224,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.909467,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,2.157692,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,2.068739,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,2.800117,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,2.535491,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,3.115064,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,2.593847,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,3.122704,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,3.448305,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,3.032527,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,6.146481,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,2.772161,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,7.61381,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,2.3708299999999998,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,51.243661,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,4.391952,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,432.731423,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,12.974217,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,1113.916937,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,9.965517,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.429074,0,1,0,0,0
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,3.01246,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.40948,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.759446,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.4174490000000002,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,1.752717,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.422231,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,1.766928,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.434232,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,1.761934,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.427812,697950,7,0,0,0
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,1.766476,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.4316559999999998,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,1.8023010000000002,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.430817,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,1.785048,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.426916,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,1.817794,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.4454150000000001,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,1.773052,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.442904,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,1.8100569999999998,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.468382,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,1.7313669999999999,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.486068,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,1.8369849999999999,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.508554,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,1.8301960000000002,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.500224,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,1.830855,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.5225989999999998,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,1.831707,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.507894,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,1.88628,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,1.51714,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,1.7856239999999999,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,1.918082,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,1.820781,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,1.810664,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,1.76526,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,2.059842,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,1.9295390000000001,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,3.485691,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,2.01315,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,86.971198,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,2.700262,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,533.126721,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,3.913941,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,478.488334,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,7.38531,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,748.87848,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,8.932036,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.414039,0,1,0,0,0
core_ch_chpot,0,81505729,189837356,3,1,2,0,1,2.457127,0,1,0,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.4139490000000001,2160,2,0,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.9765070000000002,2160,2,0,0,0
core_ch,2,81505729,189837356,5,2,4,0,2,1.432186,126288,2,0,0,0
core_ch_chpot,2,81505729,189837356,5,2,4,0,2,1.9732450000000001,126288,2,0,0,0
core_ch,3,81505729,189837356,8,5,7,0,5,1.419815,151200,5,0,0,0
core_ch_chpot,3,81505729,189837356,8,5,7,0,5,1.9845629999999999,151200,5,0,0,0
core_ch,4,81505729,189837356,12,6,11,0,6,1.435545,439200,6,0,0,0
core_ch_chpot,4,81505729,189837356,12,6,11,0,6,1.987487,439200,6,0,0,0
core_ch,5,81505729,189837356,13,7,12,0,7,1.4363519999999999,697950,7,0,0,0
core_ch_chpot,5,81505729,189837356,13,7,12,0,7,1.9790789999999998,697950,7,0,0,0
core_ch,6,81505729,189837356,22,10,21,0,10,1.432087,843588,10,0,0,0
core_ch_chpot,6,81505729,189837356,22,10,21,0,10,1.983073,843588,10,0,0,0
core_ch,7,81505729,189837356,28,15,28,0,15,1.455078,1062900,15,0,0,0
core_ch_chpot,7,81505729,189837356,28,15,28,0,15,1.9884439999999999,1062900,15,0,0,0
core_ch,8,81505729,189837356,59,40,60,0,40,1.46516,1382958,40,0,0,0
core_ch_chpot,8,81505729,189837356,59,40,60,0,40,1.970675,1382958,40,0,0,0
core_ch,9,81505729,189837356,72,49,72,0,49,1.463146,1601414,49,0,0,0
core_ch_chpot,9,81505729,189837356,72,49,72,0,49,1.9826359999999998,1601414,49,0,0,0
core_ch,10,81505729,189837356,122,91,122,0,91,1.449571,1884741,91,0,0,0
core_ch_chpot,10,81505729,189837356,122,91,122,0,91,1.986957,1884741,91,0,0,0
core_ch,11,81505729,189837356,123,83,125,0,83,1.466645,2157696,83,0,0,0
core_ch_chpot,11,81505729,189837356,123,83,125,0,83,1.9865909999999998,2157696,83,0,0,0
core_ch,12,81505729,189837356,95,53,96,0,53,1.464683,2400435,53,0,0,0
core_ch_chpot,12,81505729,189837356,95,53,96,0,53,2.0084239999999998,2400435,53,0,0,0
core_ch,13,81505729,189837356,200,129,200,0,129,1.477202,2669163,129,0,0,0
core_ch_chpot,13,81505729,189837356,200,129,200,0,129,1.999776,2669163,129,0,0,0
core_ch,14,81505729,189837356,209,153,209,0,153,1.4886030000000001,3034277,153,0,0,0
core_ch_chpot,14,81505729,189837356,209,153,209,0,153,1.9878669999999998,3034277,153,0,0,0
core_ch,15,81505729,189837356,291,220,292,0,220,1.5516130000000001,3645822,220,0,0,0
core_ch_chpot,15,81505729,189837356,291,220,292,0,220,1.984896,3645822,220,0,0,0
core_ch,16,81505729,189837356,379,260,380,0,260,1.522598,4545479,260,0,0,0
core_ch_chpot,16,81505729,189837356,379,260,380,0,260,1.9759019999999998,4545479,260,0,0,0
core_ch,17,81505729,189837356,368,233,371,0,233,1.5404609999999999,5745528,233,0,0,0
core_ch_chpot,17,81505729,189837356,368,233,371,0,233,2.003715,5745528,233,0,0,0
core_ch,18,81505729,189837356,591,513,592,0,513,1.67222,7175709,513,0,0,0
core_ch_chpot,18,81505729,189837356,591,513,592,0,513,1.975273,7175709,513,0,0,0
core_ch,19,81505729,189837356,759,633,761,0,633,1.710376,9001053,633,0,0,0
core_ch_chpot,19,81505729,189837356,759,633,761,0,633,1.896229,9001053,633,0,0,0
core_ch,20,81505729,189837356,925,784,927,0,784,1.6998,13543884,784,0,0,0
core_ch_chpot,20,81505729,189837356,925,784,927,0,784,2.071277,13543884,784,0,0,0
core_ch,21,81505729,189837356,6645,5684,7027,2,5339,1.925094,24289184,1405,2,1,0
core_ch_chpot,21,81505729,189837356,6645,5684,7027,2,5339,2.186188,24289184,1405,2,1,0
core_ch,22,81505729,189837356,303643,290572,326450,10,290391,40.081647999999994,32981224,1913,2,1,0
core_ch_chpot,22,81505729,189837356,303643,290572,326450,10,290391,2.044095,32981224,1913,2,1,0
core_ch,23,81505729,189837356,850149,1200048,1312729,77,515316,724.600934,83550012,2485,4,2,1
core_ch_chpot,23,81505729,189837356,850149,1200048,1312729,77,515316,15.97262,83550012,2485,4,2,1
core_ch,24,81505729,189837356,1632155,2105442,2338455,222,1104565,845.354822,90792872,3090,7,3,1
core_ch_chpot,24,81505729,189837356,1632155,2105442,2338455,222,1104565,147.561146,90792872,3090,7,3,1
core_ch,25,81505729,189837356,2495371,2570818,2830145,204,1552196,363.0529,105573137,4136,8,4,1
core_ch_chpot,25,81505729,189837356,2495371,2570818,2830145,204,1552196,440.399984,105573137,4136,8,4,1
core_ch,0,81505729,189837356,3,1,2,0,1,1.429801,0,1,0,0,0
