algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
astar_bidir_chpot,12547874,29477659,1469,992,1481,0,992,2.102808,11185564,992,0,0
astar_bidir_chpot,12547874,29477659,4169,3525,4299,24,2543,4.992881000000001,24841186,2166,4,1
astar_bidir_chpot,12547874,29477659,7743,6369,7992,5,4962,11.352355999999999,20438217,1828,1,1
astar_bidir_chpot,12547874,29477659,1838,1429,1864,0,1429,2.060767,12832141,1429,0,0
astar_bidir_chpot,12547874,29477659,5319,4387,5442,2,3780,8.124319,19584543,1751,1,1
astar_bidir_chpot,12547874,29477659,4804,3928,4881,5,3889,10.099789,25842447,2060,3,1
astar_bidir_chpot,12547874,29477659,7538,6110,7692,23,6024,12.175537,24759566,2230,8,1
astar_bidir_chpot,12547874,29477659,3160,2708,3218,7,2181,6.04835,21985716,1699,2,1
astar_bidir_chpot,12547874,29477659,1559,1293,1563,0,1293,2.5250500000000002,15747025,1293,0,0
astar_bidir_chpot,12547874,29477659,1212,820,1232,0,820,1.7883650000000002,8583451,820,0,0
astar_bidir_chpot,12547874,29477659,55903118,71072686,76281104,11825,12302210,0.458127,NaN,NaN,NaN,NaN
astar_bidir_chpot,12547874,29477659,1306,964,1313,0,964,1.8257130000000001,9119778,960,0,0
astar_bidir_chpot,12547874,29477659,1965,1564,1969,0,1564,2.588084,14155892,1564,0,0
astar_bidir_chpot,12547874,29477659,6231,5117,6424,7,3793,8.409019,20771775,1768,6,1
astar_bidir_chpot,12547874,29477659,1854,1476,1864,0,1476,2.956695,13380475,1476,0,0
astar_bidir_chpot,12547874,29477659,460,396,459,0,396,1.206749,3916298,396,0,0
astar_bidir_chpot,12547874,29477659,4540,3772,4638,6,3010,7.371616,23746547,1844,1,1
astar_bidir_chpot,12547874,29477659,4669,3835,4849,3,2683,6.63914,21954003,1911,2,1
astar_bidir_chpot,12547874,29477659,3658,3259,3770,4,2165,5.557595,22453344,1863,1,1
astar_bidir_chpot,12547874,29477659,2935,2119,2965,0,2119,3.630653,14389715,2118,0,0
