algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
dijkstra,12547874,29477659,3678,3037,3740,4,2958,88910.926454,20714609,1691,2,1,0
dijkstra,12547874,29477659,1383,979,1401,3,979,4457.8044820000005,7301344,979,0,0,0
dijkstra,12547874,29477659,3616,3219,3766,7,1830,92554.774748,19076045,1520,4,1,0
dijkstra,12547874,29477659,6620,5278,6804,7,4205,96744.73599300001,21625494,1720,6,1,0
dijkstra,12547874,29477659,3196,2876,3335,5,1851,56174.610641,23106581,1840,4,1,0
dijkstra,12547874,29477659,1322,1124,1327,1,1124,18905.465857,11556272,1119,0,0,0
dijkstra,12547874,29477659,479,307,479,0,307,94.461207,4186307,307,0,0,0
dijkstra,12547874,29477659,970,801,971,0,801,13247.609799,11506242,801,0,0,0
dijkstra,12547874,29477659,802,640,809,1,640,1379.668586,6159340,640,0,0,0
dijkstra,12547874,29477659,1316,1130,1319,0,1130,21839.640494,12228386,1130,0,0,0
dijkstra,12547874,29477659,576,460,578,1,460,908.506841,4160009,460,0,0,0
dijkstra,12547874,29477659,638,544,649,4,544,639.083713,5158520,544,0,0,0
dijkstra,12547874,29477659,1602,1347,1611,1,1347,21844.205987999998,14406073,1347,0,0,0
dijkstra,12547874,29477659,3649,2981,3702,4,2827,67711.078848,24540330,2044,2,1,0
dijkstra,12547874,29477659,1652,1364,1736,1,1364,59887.443358,14641845,1364,0,0,0
dijkstra,12547874,29477659,1,1,0,0,1,249422.533844,NaN,NaN,NaN,NaN,NaN
dijkstra,12547874,29477659,853,649,858,0,649,1214.241219,6486274,649,0,0,0
dijkstra,12547874,29477659,1501,1153,1513,0,1153,21935.563635000002,10364380,1153,0,0,0
dijkstra,12547874,29477659,1339,999,1355,0,999,4781.530682,7791351,999,0,0,0
dijkstra,12547874,29477659,1608,1255,1648,3,1255,10519.30539,12588867,1255,0,0,0
dijkstra,12547874,29477659,12311,10134,12785,3,9183,51045.447995,23165799,1872,1,1,0
dijkstra,12547874,29477659,1367,988,1377,0,988,2734.1828530000003,9782221,988,0,0,0
dijkstra,12547874,29477659,1417,1180,1422,2,1180,33812.349164,11419364,1168,0,0,0
dijkstra,12547874,29477659,1395,1162,1403,0,1162,14285.712427,12735850,1162,0,0,0
dijkstra,12547874,29477659,2026,1585,2039,1,1585,39633.069816,14380161,1585,0,0,0
dijkstra,12547874,29477659,1707,1255,1733,1,1255,18016.667028,11255943,1255,0,0,0
dijkstra,12547874,29477659,1153,903,1162,0,903,9725.961313,8816845,903,0,0,0
dijkstra,12547874,29477659,4463,3747,4525,4,3402,112605.378138,30628848,2388,1,1,0
dijkstra,12547874,29477659,982,819,987,1,819,8436.927666000001,8305575,819,0,0,0
dijkstra,12547874,29477659,2282,1640,2304,0,1640,17384.308587,15779238,1640,0,0,0
dijkstra,12547874,29477659,451,306,454,0,306,259.989714,2979082,306,0,0,0
dijkstra,12547874,29477659,6662,5255,6993,2,4157,88032.035349,20823920,1828,1,1,0
dijkstra,12547874,29477659,1,1,0,0,1,303058.781015,NaN,NaN,NaN,NaN,NaN
dijkstra,12547874,29477659,1196,912,1216,1,912,6781.686627,8795295,912,0,0,0
dijkstra,12547874,29477659,3753,3306,3838,2,2426,70563.225918,19218958,1384,1,1,0
dijkstra,12547874,29477659,1,1,0,0,1,282387.312144,NaN,NaN,NaN,NaN,NaN
dijkstra,12547874,29477659,1274,917,1294,3,917,9457.808229,8231387,917,0,0,0
dijkstra,12547874,29477659,4407,3802,4524,13,2713,80057.25902,22187659,1878,3,1,0
dijkstra,12547874,29477659,2103,1802,2128,9,1802,82155.391925,22035388,1795,3,1,0
dijkstra,12547874,29477659,6244,5257,6417,18,4614,93288.095489,23297270,1923,6,1,0
dijkstra,12547874,29477659,1526,1357,1528,1,1357,45402.053642,12409257,1357,0,0,0
dijkstra,12547874,29477659,948,783,952,0,783,3820.774864,7579645,783,0,0,0
dijkstra,12547874,29477659,5681,4470,5826,5,4224,84440.02114600001,28409829,2558,2,1,0
dijkstra,12547874,29477659,2052,1583,2065,0,1583,33934.096344,15939791,1583,0,0,0
dijkstra,12547874,29477659,1504,1270,1507,1,1270,38797.612848,13559542,1270,0,0,0
dijkstra,12547874,29477659,5117,3890,5243,6,3798,92781.65003799999,23092983,1745,6,1,0
dijkstra,12547874,29477659,1458,1198,1485,1,1198,19584.043246,12895267,1198,0,0,0
dijkstra,12547874,29477659,1252,976,1271,1,976,11461.644279,10061063,976,0,0,0
dijkstra,12547874,29477659,993,836,1002,3,836,4940.545007,8287470,836,0,0,0
dijkstra,12547874,29477659,2130,1462,2156,0,1462,27904.491225,12759524,1462,0,0,0
dijkstra,12547874,29477659,1238,1060,1243,1,1060,23646.113918000003,13204004,1060,0,0,0
dijkstra,12547874,29477659,1,1,0,0,1,0.00452,NaN,NaN,NaN,NaN,NaN
dijkstra,12547874,29477659,708,523,709,0,523,2500.2876220000003,8567020,523,0,0,0
dijkstra,12547874,29477659,2199,1594,2210,0,1594,47519.936563999996,14151945,1594,0,0,0
dijkstra,12547874,29477659,1092,830,1102,2,830,9550.768866,7907979,830,0,0,0
dijkstra,12547874,29477659,1318,1116,1321,0,1116,15569.074381,13455870,1115,0,0,0
dijkstra,12547874,29477659,8254,6788,8455,2,5354,62367.77981,19224969,1965,1,1,0
dijkstra,12547874,29477659,7792,6244,8074,6,5532,78721.172998,23432400,1899,2,1,0
dijkstra,12547874,29477659,823,570,831,0,570,1051.766831,4361255,570,0,0,0
dijkstra,12547874,29477659,1669,1373,1687,4,1373,37754.222741,12463016,1367,0,0,0
dijkstra,12547874,29477659,1542,1364,1543,0,1364,29161.204727,15633462,1364,0,0,0
dijkstra,12547874,29477659,3759,3289,3815,1,2437,74206.942516,20405845,1534,1,1,0
dijkstra,12547874,29477659,1510,1111,1535,7,1111,12560.184302,8844023,1104,0,0,0
dijkstra,12547874,29477659,2026,1693,2037,2,1693,52081.605797000004,15265531,1693,0,0,0
dijkstra,12547874,29477659,1248,942,1252,1,942,3743.648863,8083379,942,0,0,0
dijkstra,12547874,29477659,3846,3332,3951,25,2908,88843.439234,24481601,1930,2,1,0
dijkstra,12547874,29477659,1922,1463,1939,0,1463,19270.006742,12730372,1463,0,0,0
dijkstra,12547874,29477659,859,540,873,0,540,298.868307,4658517,540,0,0,0
dijkstra,12547874,29477659,1711,1343,1723,1,1343,28047.472674,14349384,1343,0,0,0
