algo,dijkstra_rank_exponent,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,1.5748900000000001,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,1.569503,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,1.630112,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,1.5216679999999998,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,1.615055,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,1.5558919999999998,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,1.578,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1.8739830000000002,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1.832188,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,1.717217,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,2.040596,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,230.209432,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,3.308048,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,327.78258,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,385.168285,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,398.288162,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,458.24668099999997,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,1.534931,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,1.708371,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.374512,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,1.924723,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.363938,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.885558,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.398858,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,1.8891,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.3978700000000002,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,1.881354,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.397097,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,1.901149,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.403292,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,1.887697,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.3981029999999999,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,1.886323,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.388644,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,1.889633,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,1.412839,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,1.894849,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,1.414172,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,1.9204210000000002,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,1.413105,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,1.9075,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,1.434609,880399,62,0,0
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,1.895573,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,1.436687,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,1.914417,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,1.445334,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,1.92818,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,1.488004,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,1.9470990000000001,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,1.521435,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,1.941391,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,1.536443,5361919,241,0,0
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,1.918099,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,1.626113,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,1.872676,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,1.779997,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,1.881488,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,2.290388,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,2.2164289999999998,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,3.4246670000000003,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2.332682,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,3.883254,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,1.8070869999999999,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,7.2999529999999995,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,2.544288,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,269.991194,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,310.486426,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,341.919624,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,397.637641,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,423.875365,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,492.36847500000005,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.3963020000000002,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,2.2367500000000002,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.387835,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,2.1447369999999997,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.397915,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,2.127504,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.396042,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,2.1505009999999998,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.852327,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,2.171636,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.729584,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,2.156716,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.729982,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,2.1638479999999998,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.743528,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,2.165592,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,2.235833,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,2.285396,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,2.443602,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,2.24669,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,2.605073,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,2.073291,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,2.677121,880399,62,0,0
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,2.188106,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,3.513328,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,2.146407,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,3.76269,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,2.2458959999999997,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,4.356523999999999,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,2.6190029999999997,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,4.313321,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,2.273777,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,4.7281379999999995,5361919,241,0,0
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,2.6131320000000002,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,7.281428,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,2.3244670000000003,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,9.662223,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,2.3343439999999998,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,18.563428,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,4.861653,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,19.585024,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2.67798,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,40.276881,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,4.956797,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,102.61350399999999,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,4.062513999999999,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,192.576604,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,6.969442,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,373.434864,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,6.451206999999999,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,382.69756,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,3.7121910000000002,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.4116300000000002,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,1.945869,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.385619,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.891534,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.405961,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,1.884796,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.4085040000000002,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,1.890439,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.389661,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,1.892098,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.397171,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,1.890261,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.404539,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,1.90282,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.402589,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,1.887488,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,1.4095030000000002,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,1.9077140000000001,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,1.421453,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,1.906479,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,1.411224,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,1.888339,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,1.4220059999999999,880399,62,0,0
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,1.913084,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,1.422451,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,1.908177,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,1.447837,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,1.894355,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,1.470282,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,1.9005210000000001,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,1.480632,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,1.906495,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,1.5297589999999999,5361919,241,0,0
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,2.077508,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,1.687802,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,2.076597,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,1.631901,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,2.040088,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,1.739117,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,2.065715,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2.217387,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2.383882,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,6.403176,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,3.273865,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,11.610719,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,2.509753,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,21.468208,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,3.6568519999999998,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,415.252116,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,15.798248000000001,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,247.753255,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,7.228032,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.386798,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,2.092271,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.377401,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,2.069283,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.3772019999999998,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,2.067521,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.375662,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,2.071627,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.385913,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,2.067244,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.383536,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,2.073882,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.385582,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,2.062175,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.394635,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,2.078712,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,1.390891,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,2.0780730000000003,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,1.404813,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,2.074294,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,1.3984159999999999,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,2.081036,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,1.395131,880399,62,0,0
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,2.089555,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,1.42158,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,2.069689,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,1.490802,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,2.105306,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,1.596008,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,1.9984009999999999,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,1.791271,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,1.985259,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,2.663037,5361919,241,0,0
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,2.567844,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,3.493048,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,2.7059330000000004,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,4.347066,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,2.6276070000000002,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,3.7149330000000003,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,2.736189,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,6.280484,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2.716787,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,9.075285000000001,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,2.813748,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,39.504017000000005,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,3.6788369999999997,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,156.784698,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,4.039497000000001,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,374.28963999999996,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,5.5980550000000004,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,465.700354,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,6.27315,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.394626,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,2.579287,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.433517,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,2.506016,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.389489,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,2.514984,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.418687,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,2.505131,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.4195410000000002,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,2.511364,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.425843,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,2.4990229999999998,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.4307040000000002,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,2.523432,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.430235,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,2.517725,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,1.4685869999999999,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,2.316236,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,1.475206,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,2.304535,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,1.448151,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,2.3092490000000003,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,1.470315,880399,62,0,0
core_ch_chpot,11,81505729,189837356,118,62,117,0,62,2.293883,880399,62,0,0
core_ch,12,81505729,189837356,68,35,68,0,35,1.733965,1118376,35,0,0
core_ch_chpot,12,81505729,189837356,68,35,68,0,35,2.338688,1118376,35,0,0
core_ch,13,81505729,189837356,133,70,135,0,70,1.768495,1903308,70,0,0
core_ch_chpot,13,81505729,189837356,133,70,135,0,70,2.311892,1903308,70,0,0
core_ch,14,81505729,189837356,203,111,203,0,111,1.9044070000000002,3069270,111,0,0
core_ch_chpot,14,81505729,189837356,203,111,203,0,111,2.4809110000000003,3069270,111,0,0
core_ch,15,81505729,189837356,466,250,473,0,250,2.92271,4107010,250,0,0
core_ch_chpot,15,81505729,189837356,466,250,473,0,250,2.363835,4107010,250,0,0
core_ch,16,81505729,189837356,460,241,465,0,241,2.7737439999999998,5361919,241,0,0
core_ch_chpot,16,81505729,189837356,460,241,465,0,241,2.788045,5361919,241,0,0
core_ch,17,81505729,189837356,559,312,568,0,312,3.47388,6797608,312,0,0
core_ch_chpot,17,81505729,189837356,559,312,568,0,312,3.923865,6797608,312,0,0
core_ch,18,81505729,189837356,1183,654,1194,0,654,4.481093,8280347,654,0,0
core_ch_chpot,18,81505729,189837356,1183,654,1194,0,654,2.776854,8280347,654,0,0
core_ch,19,81505729,189837356,1121,634,1145,0,634,9.929549,12483044,634,0,0
core_ch_chpot,19,81505729,189837356,1121,634,1145,0,634,3.716497,12483044,634,0,0
core_ch,20,81505729,189837356,1380810,1383455,1551298,30,1110824,13.110717,NaN,NaN,NaN,NaN
core_ch_chpot,20,81505729,189837356,1380810,1383455,1551298,30,1110824,4.320454,NaN,NaN,NaN,NaN
core_ch,21,81505729,189837356,1378970,1383455,1550947,30,1110824,58.612443,NaN,NaN,NaN,NaN
core_ch_chpot,21,81505729,189837356,1378970,1383455,1550947,30,1110824,4.768456,NaN,NaN,NaN,NaN
core_ch,22,81505729,189837356,1379274,1383455,1552143,30,1110824,90.408982,NaN,NaN,NaN,NaN
core_ch_chpot,22,81505729,189837356,1379274,1383455,1552143,30,1110824,4.733993,NaN,NaN,NaN,NaN
core_ch,23,81505729,189837356,1380795,1383455,1552247,30,1110824,222.518391,NaN,NaN,NaN,NaN
core_ch_chpot,23,81505729,189837356,1380795,1383455,1552247,30,1110824,4.923597,NaN,NaN,NaN,NaN
core_ch,24,81505729,189837356,1379171,1383455,1551366,30,1110824,402.60648100000003,NaN,NaN,NaN,NaN
core_ch_chpot,24,81505729,189837356,1379171,1383455,1551366,30,1110824,7.137416,NaN,NaN,NaN,NaN
core_ch,25,81505729,189837356,1379700,1383455,1551844,30,1110824,389.234546,NaN,NaN,NaN,NaN
core_ch_chpot,25,81505729,189837356,1379700,1383455,1551844,30,1110824,30.329312,NaN,NaN,NaN,NaN
core_ch,0,81505729,189837356,4,1,3,0,1,1.3980839999999999,0,1,0,0
core_ch_chpot,0,81505729,189837356,4,1,3,0,1,1.598738,0,1,0,0
core_ch,1,81505729,189837356,4,2,3,0,2,1.376722,27900,2,0,0
core_ch_chpot,1,81505729,189837356,4,2,3,0,2,1.588864,27900,2,0,0
core_ch,2,81505729,189837356,7,3,6,0,3,1.38234,33966,3,0,0
core_ch_chpot,2,81505729,189837356,7,3,6,0,3,1.5713570000000001,33966,3,0,0
core_ch,3,81505729,189837356,11,5,10,0,5,1.369738,39582,5,0,0
core_ch_chpot,3,81505729,189837356,11,5,10,0,5,1.5850529999999998,39582,5,0,0
core_ch,4,81505729,189837356,14,8,13,0,8,1.3848980000000002,70308,8,0,0
core_ch_chpot,4,81505729,189837356,14,8,13,0,8,1.570258,70308,8,0,0
core_ch,5,81505729,189837356,20,10,19,0,10,1.38057,208062,10,0,0
core_ch_chpot,5,81505729,189837356,20,10,19,0,10,1.591457,208062,10,0,0
core_ch,6,81505729,189837356,29,14,28,0,14,1.395996,312948,14,0,0
core_ch_chpot,6,81505729,189837356,29,14,28,0,14,1.594617,312948,14,0,0
core_ch,7,81505729,189837356,39,20,38,0,20,1.3709259999999999,402228,20,0,0
core_ch_chpot,7,81505729,189837356,39,20,38,0,20,1.580633,402228,20,0,0
core_ch,8,81505729,189837356,40,20,39,0,20,1.383771,476694,20,0,0
core_ch_chpot,8,81505729,189837356,40,20,39,0,20,1.5810629999999999,476694,20,0,0
core_ch,9,81505729,189837356,78,40,77,0,40,1.392382,623862,40,0,0
core_ch_chpot,9,81505729,189837356,78,40,77,0,40,1.5953549999999999,623862,40,0,0
core_ch,10,81505729,189837356,84,41,83,0,41,1.59209,765864,41,0,0
core_ch_chpot,10,81505729,189837356,84,41,83,0,41,1.595634,765864,41,0,0
core_ch,11,81505729,189837356,118,62,117,0,62,1.5813949999999999,880399,62,0,0
